Active Voters,Total Ballots,Contest Name,Choice Name,Total Votes,Party,Precinct Name
772,337,Boulder Valley School District RE-2 Ballot Question 3A,Yes,268,,2171207311
772,337,Boulder Valley School District RE-2 Ballot Question 3A,No,53,,2171207311
905,446,Boulder Valley School District RE-2 Ballot Question 3A,Yes,369,,2171207312
905,446,Boulder Valley School District RE-2 Ballot Question 3A,No,55,,2171207312
1223,554,Boulder Valley School District RE-2 Ballot Question 3A,Yes,442,,2171207313
1223,554,Boulder Valley School District RE-2 Ballot Question 3A,No,84,,2171207313
1093,477,Boulder Valley School District RE-2 Ballot Question 3A,Yes,386,,2171207314
1093,477,Boulder Valley School District RE-2 Ballot Question 3A,No,68,,2171207314
727,274,Boulder Valley School District RE-2 Ballot Question 3A,Yes,215,,2171207315
727,274,Boulder Valley School District RE-2 Ballot Question 3A,No,49,,2171207315
1111,505,Boulder Valley School District RE-2 Ballot Question 3A,Yes,382,,2171207316
1111,505,Boulder Valley School District RE-2 Ballot Question 3A,No,101,,2171207316
114,60,Boulder Valley School District RE-2 Ballot Question 3A,Yes,39,,2173307400
114,60,Boulder Valley School District RE-2 Ballot Question 3A,No,21,,2173307400
646,286,Boulder Valley School District RE-2 Ballot Question 3A,Yes,221,,2181207401
646,286,Boulder Valley School District RE-2 Ballot Question 3A,No,53,,2181207401
595,287,Boulder Valley School District RE-2 Ballot Question 3A,Yes,227,,2181207402
595,287,Boulder Valley School District RE-2 Ballot Question 3A,No,51,,2181207402
913,465,Boulder Valley School District RE-2 Ballot Question 3A,Yes,379,,2181207403
913,465,Boulder Valley School District RE-2 Ballot Question 3A,No,63,,2181207403
884,420,Boulder Valley School District RE-2 Ballot Question 3A,Yes,307,,2181207404
884,420,Boulder Valley School District RE-2 Ballot Question 3A,No,98,,2181207404
472,222,Boulder Valley School District RE-2 Ballot Question 3A,Yes,172,,2181207405
472,222,Boulder Valley School District RE-2 Ballot Question 3A,No,50,,2181207405
255,107,Boulder Valley School District RE-2 Ballot Question 3A,Yes,78,,2181207406
255,107,Boulder Valley School District RE-2 Ballot Question 3A,No,26,,2181207406
159,66,Boulder Valley School District RE-2 Ballot Question 3A,Yes,51,,2171207407
159,66,Boulder Valley School District RE-2 Ballot Question 3A,No,11,,2171207407
746,323,Boulder Valley School District RE-2 Ballot Question 3A,Yes,247,,2173307410
746,323,Boulder Valley School District RE-2 Ballot Question 3A,No,64,,2173307410
612,242,Boulder Valley School District RE-2 Ballot Question 3A,Yes,207,,2173307411
612,242,Boulder Valley School District RE-2 Ballot Question 3A,No,34,,2173307411
1374,545,Boulder Valley School District RE-2 Ballot Question 3A,Yes,433,,2173307412
1374,545,Boulder Valley School District RE-2 Ballot Question 3A,No,95,,2173307412
844,343,Boulder Valley School District RE-2 Ballot Question 3A,Yes,273,,2181007500
844,343,Boulder Valley School District RE-2 Ballot Question 3A,No,60,,2181007500
890,474,Boulder Valley School District RE-2 Ballot Question 3A,Yes,365,,2181007501
890,474,Boulder Valley School District RE-2 Ballot Question 3A,No,92,,2181007501
967,515,Boulder Valley School District RE-2 Ballot Question 3A,Yes,384,,2181007502
967,515,Boulder Valley School District RE-2 Ballot Question 3A,No,104,,2181007502
1393,757,Boulder Valley School District RE-2 Ballot Question 3A,Yes,575,,2181007503
1393,757,Boulder Valley School District RE-2 Ballot Question 3A,No,153,,2181007503
838,404,Boulder Valley School District RE-2 Ballot Question 3A,Yes,320,,2181007800
838,404,Boulder Valley School District RE-2 Ballot Question 3A,No,64,,2181007800
235,87,Boulder Valley School District RE-2 Ballot Question 3A,Yes,73,,2181007801
235,87,Boulder Valley School District RE-2 Ballot Question 3A,No,8,,2181007801
667,233,Boulder Valley School District RE-2 Ballot Question 3A,Yes,193,,2181007802
667,233,Boulder Valley School District RE-2 Ballot Question 3A,No,23,,2181007802
803,290,Boulder Valley School District RE-2 Ballot Question 3A,Yes,248,,2181007803
803,290,Boulder Valley School District RE-2 Ballot Question 3A,No,31,,2181007803
1211,625,Boulder Valley School District RE-2 Ballot Question 3A,Yes,514,,2181007804
1211,625,Boulder Valley School District RE-2 Ballot Question 3A,No,85,,2181007804
455,216,Boulder Valley School District RE-2 Ballot Question 3A,Yes,171,,2181007805
455,216,Boulder Valley School District RE-2 Ballot Question 3A,No,42,,2181007805
1056,511,Boulder Valley School District RE-2 Ballot Question 3A,Yes,405,,2181007806
1056,511,Boulder Valley School District RE-2 Ballot Question 3A,No,55,,2181007806
1089,628,Boulder Valley School District RE-2 Ballot Question 3A,Yes,514,,2181007807
1089,628,Boulder Valley School District RE-2 Ballot Question 3A,No,66,,2181007807
1712,770,Boulder Valley School District RE-2 Ballot Question 3A,Yes,629,,2181007808
1712,770,Boulder Valley School District RE-2 Ballot Question 3A,No,61,,2181007808
967,573,Boulder Valley School District RE-2 Ballot Question 3A,Yes,475,,2181007809
967,573,Boulder Valley School District RE-2 Ballot Question 3A,No,56,,2181007809
994,580,Boulder Valley School District RE-2 Ballot Question 3A,Yes,485,,2181007810
994,580,Boulder Valley School District RE-2 Ballot Question 3A,No,61,,2181007810
1226,638,Boulder Valley School District RE-2 Ballot Question 3A,Yes,525,,2181007811
1226,638,Boulder Valley School District RE-2 Ballot Question 3A,No,76,,2181007811
884,458,Boulder Valley School District RE-2 Ballot Question 3A,Yes,384,,2181007812
884,458,Boulder Valley School District RE-2 Ballot Question 3A,No,52,,2181007812
815,317,Boulder Valley School District RE-2 Ballot Question 3A,Yes,265,,2181007813
815,317,Boulder Valley School District RE-2 Ballot Question 3A,No,32,,2181007813
1013,528,Boulder Valley School District RE-2 Ballot Question 3A,Yes,438,,2181007814
1013,528,Boulder Valley School District RE-2 Ballot Question 3A,No,42,,2181007814
725,252,Boulder Valley School District RE-2 Ballot Question 3A,Yes,212,,2181007815
725,252,Boulder Valley School District RE-2 Ballot Question 3A,No,21,,2181007815
997,447,Boulder Valley School District RE-2 Ballot Question 3A,Yes,378,,2181007816
997,447,Boulder Valley School District RE-2 Ballot Question 3A,No,40,,2181007816
784,507,Boulder Valley School District RE-2 Ballot Question 3A,Yes,408,,2181007817
784,507,Boulder Valley School District RE-2 Ballot Question 3A,No,56,,2181007817
989,608,Boulder Valley School District RE-2 Ballot Question 3A,Yes,471,,2181007818
989,608,Boulder Valley School District RE-2 Ballot Question 3A,No,82,,2181007818
841,485,Boulder Valley School District RE-2 Ballot Question 3A,Yes,422,,2181007819
841,485,Boulder Valley School District RE-2 Ballot Question 3A,No,25,,2181007819
690,428,Boulder Valley School District RE-2 Ballot Question 3A,Yes,364,,2181007820
690,428,Boulder Valley School District RE-2 Ballot Question 3A,No,39,,2181007820
1004,462,Boulder Valley School District RE-2 Ballot Question 3A,Yes,373,,2181007821
1004,462,Boulder Valley School District RE-2 Ballot Question 3A,No,41,,2181007821
856,291,Boulder Valley School District RE-2 Ballot Question 3A,Yes,243,,2181007822
856,291,Boulder Valley School District RE-2 Ballot Question 3A,No,29,,2181007822
1521,550,Boulder Valley School District RE-2 Ballot Question 3A,Yes,435,,2181007823
1521,550,Boulder Valley School District RE-2 Ballot Question 3A,No,57,,2181007823
990,515,Boulder Valley School District RE-2 Ballot Question 3A,Yes,414,,2181007824
990,515,Boulder Valley School District RE-2 Ballot Question 3A,No,46,,2181007824
560,341,Boulder Valley School District RE-2 Ballot Question 3A,Yes,279,,2181007825
560,341,Boulder Valley School District RE-2 Ballot Question 3A,No,40,,2181007825
744,418,Boulder Valley School District RE-2 Ballot Question 3A,Yes,334,,2181007826
744,418,Boulder Valley School District RE-2 Ballot Question 3A,No,41,,2181007826
792,401,Boulder Valley School District RE-2 Ballot Question 3A,Yes,334,,2181007827
792,401,Boulder Valley School District RE-2 Ballot Question 3A,No,31,,2181007827
584,227,Boulder Valley School District RE-2 Ballot Question 3A,Yes,186,,2181007828
584,227,Boulder Valley School District RE-2 Ballot Question 3A,No,20,,2181007828
657,234,Boulder Valley School District RE-2 Ballot Question 3A,Yes,199,,2181007829
657,234,Boulder Valley School District RE-2 Ballot Question 3A,No,15,,2181007829
589,118,Boulder Valley School District RE-2 Ballot Question 3A,Yes,94,,2181007830
589,118,Boulder Valley School District RE-2 Ballot Question 3A,No,7,,2181007830
715,191,Boulder Valley School District RE-2 Ballot Question 3A,Yes,157,,2181007831
715,191,Boulder Valley School District RE-2 Ballot Question 3A,No,13,,2181007831
288,126,Boulder Valley School District RE-2 Ballot Question 3A,Yes,108,,2181007832
288,126,Boulder Valley School District RE-2 Ballot Question 3A,No,6,,2181007832
600,112,Boulder Valley School District RE-2 Ballot Question 3A,Yes,90,,2181007833
600,112,Boulder Valley School District RE-2 Ballot Question 3A,No,6,,2181007833
695,24,Boulder Valley School District RE-2 Ballot Question 3A,Yes,22,,2181007834
695,24,Boulder Valley School District RE-2 Ballot Question 3A,No,1,,2181007834
401,38,Boulder Valley School District RE-2 Ballot Question 3A,Yes,32,,2181007835
401,38,Boulder Valley School District RE-2 Ballot Question 3A,No,2,,2181007835
465,196,Boulder Valley School District RE-2 Ballot Question 3A,Yes,161,,2181007836
465,196,Boulder Valley School District RE-2 Ballot Question 3A,No,19,,2181007836
713,159,Boulder Valley School District RE-2 Ballot Question 3A,Yes,125,,2181007837
713,159,Boulder Valley School District RE-2 Ballot Question 3A,No,18,,2181007837
384,97,Boulder Valley School District RE-2 Ballot Question 3A,Yes,83,,2181007838
384,97,Boulder Valley School District RE-2 Ballot Question 3A,No,8,,2181007838
578,340,Boulder Valley School District RE-2 Ballot Question 3A,Yes,285,,2181007839
578,340,Boulder Valley School District RE-2 Ballot Question 3A,No,34,,2181007839
540,281,Boulder Valley School District RE-2 Ballot Question 3A,Yes,226,,2181007840
540,281,Boulder Valley School District RE-2 Ballot Question 3A,No,26,,2181007840
695,390,Boulder Valley School District RE-2 Ballot Question 3A,Yes,342,,2181007841
695,390,Boulder Valley School District RE-2 Ballot Question 3A,No,32,,2181007841
1047,582,Boulder Valley School District RE-2 Ballot Question 3A,Yes,472,,2181007842
1047,582,Boulder Valley School District RE-2 Ballot Question 3A,No,78,,2181007842
1179,713,Boulder Valley School District RE-2 Ballot Question 3A,Yes,584,,2181007843
1179,713,Boulder Valley School District RE-2 Ballot Question 3A,No,85,,2181007843
671,337,Boulder Valley School District RE-2 Ballot Question 3A,Yes,288,,2181007844
671,337,Boulder Valley School District RE-2 Ballot Question 3A,No,33,,2181007844
792,307,Boulder Valley School District RE-2 Ballot Question 3A,Yes,254,,2181007845
792,307,Boulder Valley School District RE-2 Ballot Question 3A,No,30,,2181007845
949,236,Boulder Valley School District RE-2 Ballot Question 3A,Yes,193,,2181007846
949,236,Boulder Valley School District RE-2 Ballot Question 3A,No,22,,2181007846
575,86,Boulder Valley School District RE-2 Ballot Question 3A,Yes,74,,2181007847
575,86,Boulder Valley School District RE-2 Ballot Question 3A,No,8,,2181007847
617,241,Boulder Valley School District RE-2 Ballot Question 3A,Yes,208,,2181007848
617,241,Boulder Valley School District RE-2 Ballot Question 3A,No,19,,2181007848
658,38,Boulder Valley School District RE-2 Ballot Question 3A,Yes,35,,2181007849
658,38,Boulder Valley School District RE-2 Ballot Question 3A,No,2,,2181007849
637,420,Boulder Valley School District RE-2 Ballot Question 3A,Yes,326,,2181007850
637,420,Boulder Valley School District RE-2 Ballot Question 3A,No,51,,2181007850
851,444,Boulder Valley School District RE-2 Ballot Question 3A,Yes,371,,2181007851
851,444,Boulder Valley School District RE-2 Ballot Question 3A,No,32,,2181007851
1043,450,Boulder Valley School District RE-2 Ballot Question 3A,Yes,362,,2181007852
1043,450,Boulder Valley School District RE-2 Ballot Question 3A,No,55,,2181007852
809,349,Boulder Valley School District RE-2 Ballot Question 3A,Yes,271,,2181007853
809,349,Boulder Valley School District RE-2 Ballot Question 3A,No,47,,2181007853
876,342,Boulder Valley School District RE-2 Ballot Question 3A,Yes,281,,2181307854
876,342,Boulder Valley School District RE-2 Ballot Question 3A,No,40,,2181307854
718,275,Boulder Valley School District RE-2 Ballot Question 3A,Yes,228,,2181307855
718,275,Boulder Valley School District RE-2 Ballot Question 3A,No,16,,2181307855
563,269,Boulder Valley School District RE-2 Ballot Question 3A,Yes,214,,2181307856
563,269,Boulder Valley School District RE-2 Ballot Question 3A,No,34,,2181307856
818,457,Boulder Valley School District RE-2 Ballot Question 3A,Yes,352,,2181307857
818,457,Boulder Valley School District RE-2 Ballot Question 3A,No,71,,2181307857
886,553,Boulder Valley School District RE-2 Ballot Question 3A,Yes,447,,2181307858
886,553,Boulder Valley School District RE-2 Ballot Question 3A,No,61,,2181307858
812,513,Boulder Valley School District RE-2 Ballot Question 3A,Yes,407,,2181307859
812,513,Boulder Valley School District RE-2 Ballot Question 3A,No,64,,2181307859
638,407,Boulder Valley School District RE-2 Ballot Question 3A,Yes,325,,2181307860
638,407,Boulder Valley School District RE-2 Ballot Question 3A,No,44,,2181307860
602,353,Boulder Valley School District RE-2 Ballot Question 3A,Yes,304,,2181307861
602,353,Boulder Valley School District RE-2 Ballot Question 3A,No,24,,2181307861
625,387,Boulder Valley School District RE-2 Ballot Question 3A,Yes,309,,2181307862
625,387,Boulder Valley School District RE-2 Ballot Question 3A,No,38,,2181307862
725,454,Boulder Valley School District RE-2 Ballot Question 3A,Yes,365,,2181307863
725,454,Boulder Valley School District RE-2 Ballot Question 3A,No,66,,2181307863
618,390,Boulder Valley School District RE-2 Ballot Question 3A,Yes,308,,2181307864
618,390,Boulder Valley School District RE-2 Ballot Question 3A,No,51,,2181307864
576,253,Boulder Valley School District RE-2 Ballot Question 3A,Yes,214,,2181307865
576,253,Boulder Valley School District RE-2 Ballot Question 3A,No,22,,2181307865
794,434,Boulder Valley School District RE-2 Ballot Question 3A,Yes,363,,2181307866
794,434,Boulder Valley School District RE-2 Ballot Question 3A,No,34,,2181307866
679,307,Boulder Valley School District RE-2 Ballot Question 3A,Yes,244,,2181307867
679,307,Boulder Valley School District RE-2 Ballot Question 3A,No,34,,2181307867
855,559,Boulder Valley School District RE-2 Ballot Question 3A,Yes,452,,2181307868
855,559,Boulder Valley School District RE-2 Ballot Question 3A,No,50,,2181307868
540,324,Boulder Valley School District RE-2 Ballot Question 3A,Yes,266,,2181307869
540,324,Boulder Valley School District RE-2 Ballot Question 3A,No,30,,2181307869
631,235,Boulder Valley School District RE-2 Ballot Question 3A,Yes,203,,2181307870
631,235,Boulder Valley School District RE-2 Ballot Question 3A,No,20,,2181307870
720,329,Boulder Valley School District RE-2 Ballot Question 3A,Yes,261,,2181307871
720,329,Boulder Valley School District RE-2 Ballot Question 3A,No,30,,2181307871
662,144,Boulder Valley School District RE-2 Ballot Question 3A,Yes,120,,2181307872
662,144,Boulder Valley School District RE-2 Ballot Question 3A,No,9,,2181307872
439,299,Boulder Valley School District RE-2 Ballot Question 3A,Yes,241,,2181307873
439,299,Boulder Valley School District RE-2 Ballot Question 3A,No,28,,2181307873
967,538,Boulder Valley School District RE-2 Ballot Question 3A,Yes,438,,2181307874
967,538,Boulder Valley School District RE-2 Ballot Question 3A,No,57,,2181307874
470,63,Boulder Valley School District RE-2 Ballot Question 3A,Yes,48,,2181307875
