Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Total Votes
2151207700,1280.0,810,Proposition II (Statutory),No,218
2151207700,1280.0,810,Boulder County Ballot Issue 1A,Yes,577
2151207700,1280.0,810,Boulder County Ballot Issue 1A,No,225
2151207700,1280.0,810,Boulder County Ballot Issue 1B,Yes,484
2151207700,1280.0,810,Boulder County Ballot Issue 1B,No,320
2154907701,1287.0,766,Proposition HH (Statutory),Yes,418
2154907701,1287.0,766,Proposition HH (Statutory),No,342
2154907701,1287.0,766,Proposition II (Statutory),Yes,557
2154907701,1287.0,766,Proposition II (Statutory),No,204
2154907701,1287.0,766,Boulder County Ballot Issue 1A,Yes,505
2154907701,1287.0,766,Boulder County Ballot Issue 1A,No,261
2154907701,1287.0,766,Boulder County Ballot Issue 1B,Yes,458
2154907701,1287.0,766,Boulder County Ballot Issue 1B,No,306
2154907702,656.0,32,Thompson R2-J School District Board of Education Director District A (4 Year Term),Ryan Wilcken,6
2154907702,656.0,32,Thompson R2-J School District Board of Education Director District A (4 Year Term),Dawn Kirk,16
2154907702,656.0,32,Thompson R2-J School District Board of Education Director District C (4 Year Term),Nancy Rumfelt,11
2154907702,656.0,32,Thompson R2-J School District Board of Education Director District C (4 Year Term),Briah Freeman,11
2154907702,656.0,32,Thompson R2-J School District Board of Education Director District D (4 Year Term),Denise Alvine Chapman,9
2154907702,656.0,32,Thompson R2-J School District Board of Education Director District D (4 Year Term),Yazmin Navarro,13
2154907702,656.0,32,Thompson R2-J School District Board of Education Director District G (4 Year Term),Stu Boyd,15
2154907702,656.0,32,Thompson R2-J School District Board of Education Director District G (4 Year Term),Elizabeth Kearney,8
2154907702,656.0,368,Proposition HH (Statutory),Yes,154
2154907702,656.0,368,Proposition HH (Statutory),No,210
2154907702,656.0,368,Proposition II (Statutory),Yes,227
2154907702,656.0,368,Proposition II (Statutory),No,138
2154907702,656.0,368,Boulder County Ballot Issue 1A,Yes,201
2154907702,656.0,368,Boulder County Ballot Issue 1A,No,166
2154907702,656.0,368,Boulder County Ballot Issue 1B,Yes,173
2154907702,656.0,368,Boulder County Ballot Issue 1B,No,191
2151107703,187.0,114,Proposition HH (Statutory),Yes,56
2151107703,187.0,114,Proposition HH (Statutory),No,56
2151107703,187.0,114,Proposition II (Statutory),Yes,73
2151107703,187.0,114,Proposition II (Statutory),No,39
2151107703,187.0,114,Boulder County Ballot Issue 1A,Yes,66
2151107703,187.0,114,Boulder County Ballot Issue 1A,No,48
2151107703,187.0,114,Boulder County Ballot Issue 1B,Yes,67
2151107703,187.0,114,Boulder County Ballot Issue 1B,No,47
2154907704,663.0,54,Thompson R2-J School District Board of Education Director District A (4 Year Term),Ryan Wilcken,14
2154907704,663.0,54,Thompson R2-J School District Board of Education Director District A (4 Year Term),Dawn Kirk,17
2154907704,663.0,54,Thompson R2-J School District Board of Education Director District C (4 Year Term),Nancy Rumfelt,18
2154907704,663.0,54,Thompson R2-J School District Board of Education Director District C (4 Year Term),Briah Freeman,13
2154907704,663.0,54,Thompson R2-J School District Board of Education Director District D (4 Year Term),Denise Alvine Chapman,16
2154907704,663.0,54,Thompson R2-J School District Board of Education Director District D (4 Year Term),Yazmin Navarro,15
2154907704,663.0,54,Thompson R2-J School District Board of Education Director District G (4 Year Term),Stu Boyd,19
2154907704,663.0,54,Thompson R2-J School District Board of Education Director District G (4 Year Term),Elizabeth Kearney,15
2154907704,663.0,392,Proposition HH (Statutory),Yes,138
2154907704,663.0,392,Proposition HH (Statutory),No,251
2154907704,663.0,392,Proposition II (Statutory),Yes,242
2154907704,663.0,392,Proposition II (Statutory),No,147
2154907704,663.0,392,Boulder County Ballot Issue 1A,Yes,222
2154907704,663.0,392,Boulder County Ballot Issue 1A,No,168
2154907704,663.0,392,Boulder County Ballot Issue 1B,Yes,177
2154907704,663.0,392,Boulder County Ballot Issue 1B,No,212
2154907705,696.0,363,Proposition HH (Statutory),Yes,101
2154907705,696.0,363,Proposition HH (Statutory),No,261
2154907705,696.0,363,Proposition II (Statutory),Yes,188
2154907705,696.0,363,Proposition II (Statutory),No,168
2154907705,696.0,363,Boulder County Ballot Issue 1A,Yes,175
2154907705,696.0,363,Boulder County Ballot Issue 1A,No,184
2154907705,696.0,363,Boulder County Ballot Issue 1B,Yes,132
2154907705,696.0,363,Boulder County Ballot Issue 1B,No,226
2181007800,1075.0,543,City of Boulder Council Candidates,Terri Brncic,228
2181007800,1075.0,543,City of Boulder Council Candidates,Jenny Robins,253
2181007800,1075.0,543,City of Boulder Council Candidates,Aaron Gabriel Neyer,82
2181007800,1075.0,543,City of Boulder Council Candidates,Jacques Decalo,62
2181007800,1075.0,543,City of Boulder Council Candidates,Silas Atkins,102
2181007800,1075.0,543,City of Boulder Council Candidates,Waylon Lewis,104
2181007800,1075.0,543,City of Boulder Council Candidates,Ryan Schuchard,198
2181007800,1075.0,543,City of Boulder Council Candidates,Tara Winer,293
2181007800,1075.0,543,City of Boulder Council Candidates,Tina Marquis,225
2181007800,1075.0,543,City of Boulder Council Candidates,Taishya Adams,198
2181007800,1075.0,427,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,195
2181007800,1075.0,427,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,120
2181007800,1075.0,427,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,32
2181007800,1075.0,427,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,199
2181007800,1075.0,427,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,76
2181007800,1075.0,427,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,121
2181007800,1075.0,427,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,209
2181007800,1075.0,427,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,42
2181007800,1075.0,427,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,62
2181007800,1075.0,427,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,197
2181007800,1075.0,543,Proposition HH (Statutory),Yes,321
2181007800,1075.0,543,Proposition HH (Statutory),No,210
2181007800,1075.0,543,Proposition II (Statutory),Yes,463
2181007800,1075.0,543,Proposition II (Statutory),No,65
2181007800,1075.0,543,Boulder County Ballot Issue 1A,Yes,467
2181007800,1075.0,543,Boulder County Ballot Issue 1A,No,68
2181007800,1075.0,543,Boulder County Ballot Issue 1B,Yes,378
2181007800,1075.0,543,Boulder County Ballot Issue 1B,No,149
2181007800,1075.0,543,City of Boulder Ballot Issue 2A,Yes,389
2181007800,1075.0,543,City of Boulder Ballot Issue 2A,No,140
2181007800,1075.0,543,City of Boulder Ballot Question 2B,Yes,405
2181007800,1075.0,543,City of Boulder Ballot Question 2B,No,94
2181007800,1075.0,543,City of Boulder Ballot Question 302,Yes,368
2181007800,1075.0,543,City of Boulder Ballot Question 302,No,164
2181007801,479.0,199,City of Boulder Council Candidates,Terri Brncic,52
2181007801,479.0,199,City of Boulder Council Candidates,Jenny Robins,49
2181007801,479.0,199,City of Boulder Council Candidates,Aaron Gabriel Neyer,36
2181007801,479.0,199,City of Boulder Council Candidates,Jacques Decalo,26
2181007801,479.0,199,City of Boulder Council Candidates,Silas Atkins,53
2181007801,479.0,199,City of Boulder Council Candidates,Waylon Lewis,48
2181007801,479.0,199,City of Boulder Council Candidates,Ryan Schuchard,109
2181007801,479.0,199,City of Boulder Council Candidates,Tara Winer,102
2181007801,479.0,199,City of Boulder Council Candidates,Tina Marquis,46
2181007801,479.0,199,City of Boulder Council Candidates,Taishya Adams,112
2181007801,479.0,199,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,75
2181007801,479.0,199,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,88
2181007801,479.0,199,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,18
2181007801,479.0,199,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,111
2181007801,479.0,199,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,29
2181007801,479.0,199,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,90
2181007801,479.0,199,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,66
2181007801,479.0,199,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,18
2181007801,479.0,199,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,28
2181007801,479.0,199,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,110
2181007801,479.0,199,Proposition HH (Statutory),Yes,129
2181007801,479.0,199,Proposition HH (Statutory),No,68
2181007801,479.0,199,Proposition II (Statutory),Yes,182
2181007801,479.0,199,Proposition II (Statutory),No,11
2181007801,479.0,199,Boulder County Ballot Issue 1A,Yes,184
2181007801,479.0,199,Boulder County Ballot Issue 1A,No,9
2181007801,479.0,199,Boulder County Ballot Issue 1B,Yes,170
2181007801,479.0,199,Boulder County Ballot Issue 1B,No,26
2181007801,479.0,199,City of Boulder Ballot Issue 2A,Yes,146
2181007801,479.0,199,City of Boulder Ballot Issue 2A,No,48
2181007801,479.0,199,City of Boulder Ballot Question 2B,Yes,143
2181007801,479.0,199,City of Boulder Ballot Question 2B,No,27
2181007801,479.0,199,City of Boulder Ballot Question 302,Yes,107
2181007801,479.0,199,City of Boulder Ballot Question 302,No,83
2181007802,1140.0,231,City of Boulder Council Candidates,Terri Brncic,106
2181007802,1140.0,231,City of Boulder Council Candidates,Jenny Robins,98
2181007802,1140.0,231,City of Boulder Council Candidates,Aaron Gabriel Neyer,31
2181007802,1140.0,231,City of Boulder Council Candidates,Jacques Decalo,19
2181007802,1140.0,231,City of Boulder Council Candidates,Silas Atkins,42
2181007802,1140.0,231,City of Boulder Council Candidates,Waylon Lewis,54
2181007802,1140.0,231,City of Boulder Council Candidates,Ryan Schuchard,85
2181007802,1140.0,231,City of Boulder Council Candidates,Tara Winer,150
2181007802,1140.0,231,City of Boulder Council Candidates,Tina Marquis,109
2181007802,1140.0,231,City of Boulder Council Candidates,Taishya Adams,95
2181007802,1140.0,690,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,322
2181007802,1140.0,690,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,161
2181007802,1140.0,690,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,41
2181007802,1140.0,690,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,301
2181007802,1140.0,690,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,143
2181007802,1140.0,690,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,188
2181007802,1140.0,690,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,297
2181007802,1140.0,690,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,60
2181007802,1140.0,690,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,134
2181007802,1140.0,690,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,284
2181007802,1140.0,690,Proposition HH (Statutory),Yes,399
2181007802,1140.0,690,Proposition HH (Statutory),No,275
2181007802,1140.0,690,Proposition II (Statutory),Yes,590
2181007802,1140.0,690,Proposition II (Statutory),No,92
2181007802,1140.0,690,Boulder County Ballot Issue 1A,Yes,556
2181007802,1140.0,690,Boulder County Ballot Issue 1A,No,128
2181007802,1140.0,690,Boulder County Ballot Issue 1B,Yes,479
2181007802,1140.0,690,Boulder County Ballot Issue 1B,No,201
2181007802,1140.0,231,City of Boulder Ballot Issue 2A,Yes,165
2181007802,1140.0,231,City of Boulder Ballot Issue 2A,No,62
2181007802,1140.0,231,City of Boulder Ballot Question 2B,Yes,186
2181007802,1140.0,231,City of Boulder Ballot Question 2B,No,30
2181007802,1140.0,231,City of Boulder Ballot Question 302,Yes,162
2181007802,1140.0,231,City of Boulder Ballot Question 302,No,62
2181007803,1936.0,860,City of Boulder Council Candidates,Terri Brncic,241
2181007803,1936.0,860,City of Boulder Council Candidates,Jenny Robins,200
2181007803,1936.0,860,City of Boulder Council Candidates,Aaron Gabriel Neyer,100
2181007803,1936.0,860,City of Boulder Council Candidates,Jacques Decalo,90
2181007803,1936.0,860,City of Boulder Council Candidates,Silas Atkins,208
2181007803,1936.0,860,City of Boulder Council Candidates,Waylon Lewis,264
2181007803,1936.0,860,City of Boulder Council Candidates,Ryan Schuchard,432
2181007803,1936.0,860,City of Boulder Council Candidates,Tara Winer,468
2181007803,1936.0,860,City of Boulder Council Candidates,Tina Marquis,265
2181007803,1936.0,860,City of Boulder Council Candidates,Taishya Adams,474
2181007803,1936.0,860,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,313
2181007803,1936.0,860,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,337
2181007803,1936.0,860,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,58
2181007803,1936.0,860,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,468
2181007803,1936.0,860,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,129
2181007803,1936.0,860,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,351
2181007803,1936.0,860,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,296
2181007803,1936.0,860,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,60
2181007803,1936.0,860,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,101
2181007803,1936.0,860,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,496
2181007803,1936.0,860,Proposition HH (Statutory),Yes,602
2181007803,1936.0,860,Proposition HH (Statutory),No,220
2181007803,1936.0,860,Proposition II (Statutory),Yes,766
2181007803,1936.0,860,Proposition II (Statutory),No,66
2181007803,1936.0,860,Boulder County Ballot Issue 1A,Yes,759
2181007803,1936.0,860,Boulder County Ballot Issue 1A,No,78
2181007803,1936.0,860,Boulder County Ballot Issue 1B,Yes,731
2181007803,1936.0,860,Boulder County Ballot Issue 1B,No,109
2181007803,1936.0,860,City of Boulder Ballot Issue 2A,Yes,666
2181007803,1936.0,860,City of Boulder Ballot Issue 2A,No,168
2181007803,1936.0,860,City of Boulder Ballot Question 2B,Yes,643
2181007803,1936.0,860,City of Boulder Ballot Question 2B,No,116
2181007803,1936.0,860,City of Boulder Ballot Question 302,Yes,460
2181007803,1936.0,860,City of Boulder Ballot Question 302,No,367
2184907804,1468.0,755,City of Boulder Council Candidates,Terri Brncic,372
2184907804,1468.0,755,City of Boulder Council Candidates,Jenny Robins,279
2184907804,1468.0,755,City of Boulder Council Candidates,Aaron Gabriel Neyer,61
2184907804,1468.0,755,City of Boulder Council Candidates,Jacques Decalo,51
2184907804,1468.0,755,City of Boulder Council Candidates,Silas Atkins,100
2184907804,1468.0,755,City of Boulder Council Candidates,Waylon Lewis,192
2184907804,1468.0,755,City of Boulder Council Candidates,Ryan Schuchard,300
2184907804,1468.0,755,City of Boulder Council Candidates,Tara Winer,529
2184907804,1468.0,755,City of Boulder Council Candidates,Tina Marquis,364
2184907804,1468.0,755,City of Boulder Council Candidates,Taishya Adams,281
2184907804,1468.0,755,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,326
2184907804,1468.0,755,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,226
2184907804,1468.0,755,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,35
2184907804,1468.0,755,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,368
2184907804,1468.0,755,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,126
2184907804,1468.0,755,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,256
2184907804,1468.0,755,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,288
2184907804,1468.0,755,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,57
2184907804,1468.0,755,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,133
2184907804,1468.0,755,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,343
2184907804,1468.0,755,Proposition HH (Statutory),Yes,480
2184907804,1468.0,755,Proposition HH (Statutory),No,260
2184907804,1468.0,755,Proposition II (Statutory),Yes,639
2184907804,1468.0,755,Proposition II (Statutory),No,84
2184907804,1468.0,755,Boulder County Ballot Issue 1A,Yes,646
2184907804,1468.0,755,Boulder County Ballot Issue 1A,No,91
2184907804,1468.0,755,Boulder County Ballot Issue 1B,Yes,551
2184907804,1468.0,755,Boulder County Ballot Issue 1B,No,181
2184907804,1468.0,755,City of Boulder Ballot Issue 2A,Yes,568
2184907804,1468.0,755,City of Boulder Ballot Issue 2A,No,173
2184907804,1468.0,755,City of Boulder Ballot Question 2B,Yes,537
2184907804,1468.0,755,City of Boulder Ballot Question 2B,No,113
